id,firstname,lastname,fullname,image_path,dateofbirth,gender,battingstyle,bowlingstyle,position,updated_at,continent_id,continent_name,country_id,country_name,country_image_path
49661,Dippu,Sangma,Dippu Sangma,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-05-1997,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-07-01T07:05:31.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49664,Pheiroijam,Jotin,Pheiroijam Jotin,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-03-2006,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-07-01T07:06:26.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49667,L Kishan,Singha,L Kishan Singha,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-12-1996,m,right-hand-bat,slow-left-arm-orthodox,Bowler,2023-07-01T07:08:12.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49670,Akash,Choudhary,Akash Choudhary,https://cdn.sportmonks.com/images/cricket/placeholder.png,28-11-1999,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-07-01T07:10:14.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49673,Rex,Rajkumar,Rex Rajkumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-08-2000,m,left-hand-bat,left-arm-fast-medium,Bowler,2023-07-01T07:10:41.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49676,Nagaho,Chishi,Nagaho Chishi,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-11-1997,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-07-01T07:13:02.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49679,Yuvrajsinh,Dodiya,Yuvrajsinh Dodiya,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-10-2000,m,right-hand-bat,right-arm-offbreak,Allrounder,2023-07-01T07:32:19.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49682,Arzan,Nagwaswalla,Arzan Nagwaswalla,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-10-1997,m,right-hand-bat,left-arm-fast-medium,Bowler,2023-07-01T07:39:26.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49685,Darshan,Misal,Darshan Misal,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-09-1992,m,left-hand-bat,slow-left-arm-orthodox,Batsman,2023-07-01T07:41:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49688,Pradosh,Paul,Pradosh Paul,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-12-2000,m,left-hand-bat,right-arm-offbreak,Wicketkeeper,2023-07-01T07:43:56.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49691,Vidhwath,Kaverappa,Vidhwath Kaverappa,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-02-1999,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-07-01T07:46:14.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49694,KV,Sasikanth,KV Sasikanth,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-07-1995,m,right-hand-bat,right-arm-fast-medium,Bowler,2023-07-01T07:47:27.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49697,Amuruthaa,Surenkumar,Amuruthaa Surenkumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,f,,,Bowler,2023-07-02T09:25:39.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
49700,Abi,Norgrove,Abi Norgrove,https://cdn.sportmonks.com/images/cricket/placeholder.png,17-01-2006,f,,,Batsman,2023-07-02T09:28:58.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
49703,Megan,Sturge,Megan Sturge,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,f,,,Bowler,2023-07-02T09:29:25.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
49706,Ava,Lee,Ava Lee,https://cdn.sportmonks.com/images/cricket/placeholder.png,26-08-2005,f,,,Allrounder,2023-07-02T09:30:06.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
49709,KM,Om Prakash,KM Om Prakash,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-02T09:39:47.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49712,Abdullah,Baloch,Abdullah Baloch,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:21:03.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49715,Ahmad,Alam,Ahmad Alam,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-07-03T02:21:32.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49718,Ajithkumar,Murugesan,Ajithkumar Murugesan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:22:05.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49721,Himanshu,Tyagi,Himanshu Tyagi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:23:10.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49724,Kailash,Sankar,Kailash Sankar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:23:40.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49727,Kasir,Ahmed,Kasir Ahmed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-03T02:24:14.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49730,Ramesh,Velmurugan,Ramesh Velmurugan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:24:49.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49733,Ravichandran,Rajendran,Ravichandran Rajendran,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:25:33.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49736,Sellathurai,Kanagaraj,Sellathurai Kanagaraj,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:25:58.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49739,Abdul,Wajid,Abdul Wajid,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-07-03T02:27:10.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49742,Abu,Baker,Abu Baker,https://cdn.sportmonks.com/images/cricket/placeholder.png,0000-00-00,m,,,Batsman,2023-07-03T02:27:48.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49745,Adnan,Khan,Adnan Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Wicketkeeper,2023-07-03T02:28:20.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49748,Ahmed,Hafeez,Ahmed Hafeez,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-02-2002,m,,,Allrounder,2023-07-03T02:28:51.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49751,Ali,Shabaz,Ali Shabaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1992,m,,,Bowler,2023-07-03T02:29:20.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49754,Basit,Usman,Basit Usman,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-07-03T02:29:47.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49757,Bilal,Muringakkodan,Bilal Muringakkodan,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-06-2000,m,,,Batsman,2023-07-03T02:30:25.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49760,Faizan,Shaukat,Faizan Shaukat,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-10-2001,m,,,Bowler,2023-07-03T02:30:49.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49763,Irfan,Khan,Irfan Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-07-03T02:31:20.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49766,Kalpa,Ilankoon,Kalpa Ilankoon,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-10-1994,m,,,Bowler,2023-07-03T02:31:50.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49769,Mohid,Ali,Mohid Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,03-08-1998,m,,,Bowler,2023-07-03T02:32:39.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49775,Mutte,Ikram,Mutte Ikram,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-03-2001,m,,,Wicketkeeper,2023-07-03T02:34:13.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49778,Pranav,Vashi,Pranav Vashi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-03T02:34:53.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49781,Reza,Arif,Reza Arif,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-07-1984,m,,,Allrounder,2023-07-03T02:35:23.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49784,Sanju,Karunarathne,Sanju Karunarathne,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-03-1995,m,,,Bowler,2023-07-03T02:36:07.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49787,Sharafali,Nazar,Sharafali Nazar,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-08-1992,m,,,Bowler,2023-07-03T02:36:33.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49790,Waqar,Khalid,Waqar Khalid,https://cdn.sportmonks.com/images/cricket/placeholder.png,15-08-1994,m,,,Batsman,2023-07-03T02:37:03.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49793,Adbul,Qadeer,Adbul Qadeer,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:38:21.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49796,Edwin,Joy,Edwin Joy,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:39:37.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49799,Harshit,Sharma,Harshit Sharma,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:40:11.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49802,Imran,Siddiqui,Imran Siddiqui,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:40:38.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49805,Shaharyar,Butt,Shaharyar Butt,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-03T02:41:35.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49808,Shakir,Ullah,Shakir Ullah,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-04-1996,m,,,Allrounder,2023-07-05T06:12:44.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49811,Sheikh,Rasik,Sheikh Rasik,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-03T02:42:19.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49814,Abdul,Haseeb,Abdul Haseeb,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:46:54.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49817,Arivarvalan,Elango,Arivarvalan Elango,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:47:48.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49820,Chris,Dowle,Chris Dowle,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:49:17.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49823,Kamal,Bhakuni,Kamal Bhakuni,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-04T03:49:53.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49826,Kirtikumar,Dhayfule,Kirtikumar Dhayfule,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-07-04T03:50:35.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49829,Manas,Mishra,Manas Mishra,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:51:06.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49832,Mugesh,Ravi,Mugesh Ravi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-04T03:51:37.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49835,Osaid,Haider,Osaid Haider,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-04T03:52:22.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49838,Preminder,Singh,Preminder Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:52:53.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49841,Rafi,Hydru,Rafi Hydru,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:53:30.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49844,Salman,Mir,Salman Mir,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-07-04T03:54:28.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49847,Subhan,Tariq,Subhan Tariq,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-04T03:55:03.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49850,Sudharsh,Sureshkumar,Sudharsh Sureshkumar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2023-07-04T03:55:37.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49853,Yadwinder,Singh,Yadwinder Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:56:18.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49856,Ibrar,Ahmad,Ibrar Ahmad,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:58:56.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49859,Kanishka,Wickramaratne,Kanishka Wickramaratne,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2023-07-04T03:59:54.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49862,Aswin,Sasi,Aswin Sasi,https://cdn.sportmonks.com/images/cricket/placeholder.png,02-07-1996,m,,,Bowler,2023-07-04T04:03:28.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49865,Avinash,Puthran,Avinash Puthran,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-07-1982,m,,,Batsman,2023-07-04T04:04:16.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49868,Deepu,Divan,Deepu Divan,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-09-1996,m,,,Batsman,2023-07-04T04:05:31.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49871,Farhan,Khan,Farhan Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-01-1983,m,,,Allrounder,2023-07-04T04:06:18.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49874,Gaurang,Talreja,Gaurang Talreja,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-04-1991,m,left-hand-bat,right-arm-fast-medium,Batsman,2023-07-04T04:07:18.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
49877,Guru,Gambhir,Guru Gambhir,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-02-1990,m,,,Allrounder,2023-07-04T04:07:53.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49880,Haseeb,Raza,Haseeb Raza,https://cdn.sportmonks.com/images/cricket/placeholder.png,12-01-2004,m,,,Batsman,2023-07-04T04:08:33.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49883,Leo,Bloomfield,Leo Bloomfield,https://cdn.sportmonks.com/images/cricket/placeholder.png,09-04-2004,m,,,Wicketkeeper,2023-07-04T04:10:06.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49886,Mohit,Kundlia,Mohit Kundlia,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-09-1997,m,,,Allrounder,2023-07-04T04:10:39.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49889,Rammi,Vegi,Rammi Vegi,https://cdn.sportmonks.com/images/cricket/placeholder.png,09-08-1992,m,,,Allrounder,2023-07-04T04:11:33.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49892,Rebin,George,Rebin George,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-01-1995,m,,,Bowler,2023-07-04T04:12:28.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49895,Sheraz,Dilbar,Sheraz Dilbar,https://cdn.sportmonks.com/images/cricket/placeholder.png,21-10-2003,m,,,Wicketkeeper,2023-07-04T04:13:16.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49898,Tarun,Ahalawat,Tarun Ahalawat,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Batsman,2023-07-04T04:14:18.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49901,Vishnu,Manohar,Vishnu Manohar,https://cdn.sportmonks.com/images/cricket/placeholder.png,19-12-1994,m,,,Batsman,2023-07-04T04:14:57.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49904,Abdul,Sultan,Abdul Sultan,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-03-2002,m,,,Bowler,2023-07-04T04:18:51.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49907,Hafizullah,Noori,Hafizullah Noori,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-04-1997,m,,,Batsman,2023-07-04T04:21:38.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49910,Hasnain,Fiaz,Hasnain Fiaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-01-2000,m,,,Allrounder,2023-07-04T04:22:30.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49913,Hritik,Jesani,Hritik Jesani,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-11-2002,m,,,Bowler,2023-07-04T04:23:28.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
49916,Mammond,Khan,Mammond Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-1999,m,,,Batsman,2023-07-04T04:24:05.000000Z,1,Europe,674,Hungary,https://cdn.sportmonks.com/images/countries/png/short/hu.png
